Symbol,Series,ClosePrice,TodayVolume,ValueTraded,2026-07-28
EQUAL50ADD,EQ,343.95,18456,6342708.36
NIFTYADD,EQ,252.70,1825,461713.68
PSUBANKADD,EQ,83.85,107033,9038899.24
PVTBANKADD,EQ,27.75,408191,11288516.40
MIDQ50ADD,EQ,24.92,12938,322174.31
SENSEXADD,EQ,78.94,4507,355922.47
SILVERADD,EQ,207.79,166792,34773370.97
FLEXIADD,EQ,10.09,135029,1361832.98
FMCGADD,EQ,49.63,11212,555368.47
HEALTHADD,EQ,16.63,23200,385488.48
LIQUIDADD,EQ,1137.65,385219,438245415.12
MIDCAPADD,EQ,23.04,30918,711839.23
MSCIADD,EQ,29.42,2410,70958.03
NEXT30ADD,EQ,42.27,1647,69655.51
NEXT50ADD,EQ,72.45,6879,498824.50
SMALLADD,EQ,17.87,30245,540292.79
TOP10ADD,EQ,87.31,140997,12325406.16
DUCON,EQ,3.01,76596,230367.83
DWARKESH,EQ,41.42,2791879,114559432.25
DSSL,EQ,1195.30,24715,29855338.30
DYNAMATECH,EQ,10343.00,7005,72765986.00
DYCL,EQ,394.65,571380,228533080.05
DYNPRO,EQ,238.22,4599,1100059.91
E2E,EQ,515.40,5885813,3171183373.70
EASEMYTRIP,EQ,6.59,41590113,274709781.61
ECLERX,EQ,1897.70,464365,886635378.20
BBETF0432,EQ,1352.94,1315,1778278.39
EBANKNIFTY,EQ,57.23,1082,61965.06
EBBETF0430,EQ,1611.30,3557,5731449.56
EBBETF0431,EQ,1442.74,6704,9669684.68
EBBETF0433,EQ,1319.07,3997,5262792.06
ECAPINSURE,EQ,23.89,8138,193803.35
EGOLD,EQ,141.30,152002,21481708.00
ELIQUID,EQ,1041.19,14808,15418047.80
ELM250,EQ,16.55,26916,446198.86
EMETAL,EQ,12.41,1225,15448.51
EMULTIMQ,EQ,40.57,25019,1016159.17
ENEXT50,EQ,70.82,3642,259434.34
ENIFTY,EQ,24.19,1249,30224.96
ESENSEX,EQ,77.59,267,20636.22
ESILVER,EQ,215.12,54134,11705939.30
EDELWEISS,EQ,114.08,2636616,304585871.33
EFCIL,EQ,197.89,212526,42046459.11
EICHERMOT,EQ,7836.00,449880,3524099699.00
EIDPARRY,EQ,768.05,154042,118170693.85
EIHAHOTELS,EQ,309.45,12189,3793721.75
EIHOTEL,EQ,325.50,76595,25068702.90
EIMCOELECO,EQ,1798.50,9426,17073030.30
ELANTAS,EQ,9310.00,504,4720653.00
ELCIDIN,EQ,110900.00,8,881445.00
ELDEHSG,EQ,778.10,2481,1947197.70
ELECON,EQ,414.85,356148,148595794.50
EMIL,EQ,126.94,2008758,257663455.79
ELECTCAST,EQ,71.48,450998,32340485.47
ELECTHERM,EQ,1016.10,9025,9213753.00
ELGIEQUIP,EQ,569.45,145470,83004089.70
ELGIRUBCO,EQ,55.12,30991,1710048.48
ELIN,EQ,100.99,64993,6527422.90
ELITECON,EQ,15.81,1190101,18925873.74
ELLEN,EQ,274.85,215253,59492732.60
ELPROINTL,EQ,177.18,109052,19288445.93
EMAMILTD,EQ,407.10,232622,95571181.10
EMBDL,EQ,62.12,1214387,75653830.10
EMCURE,EQ,1892.20,299264,577806737.60
EMKAY,EQ,230.80,102732,24778296.10
EMMVEE,EQ,328.85,1411717,465845259.75
EMSLIMITED,EQ,388.95,209962,82413601.20
EMUDHRA,EQ,460.10,72919,33552318.40
ENDURANCE,EQ,2707.10,67718,183397093.80
ENERGYDEV,EQ,16.98,21681,367921.93
ENGINERSIN,EQ,222.59,1153931,257700566.05
ENTERO,EQ,1235.80,34917,43817586.00
ENIL,EQ,105.89,11635,1232273.78
EIEL,EQ,216.45,514458,111624334.19
EPACK,EQ,231.83,170605,39417598.87
EPACKPEB,EQ,253.19,718432,178842426.39
EPIGRAL,EQ,1170.50,108376,124170572.00
EPL,EQ,235.07,127999,30304217.42
EQUITASBNK,EQ,74.63,15652653,1194163848.93
ERIS,EQ,1390.80,52640,73207986.20
ESABINDIA,EQ,5567.00,2595,14521143.50
ESAFSFB,EQ,37.25,1815530,68475078.94
ESCORTS,EQ,3009.90,219717,659573544.30
ESSARSHPNG,EQ,20.00,316919,6372037.38
ESTER,EQ,89.83,43550,3929469.11
ETERNAL,EQ,308.35,70410211,21418314271.90
ETHOSLTD,EQ,2550.70,19767,50473724.20
EUREKAFORB,EQ,456.85,338437,153610241.75
EUROBOND,EQ,157.88,5452,868474.80
EUROPRATIK,EQ,306.75,145785,45162157.45
EVEREADY,EQ,348.80,47443,16542845.90
EKC,EQ,107.25,118836,12836004.58
EXCELINDUS,EQ,984.65,17457,17239715.05
EXCELSOFT,EQ,76.80,152895,11774523.35
EXICOM,EQ,158.88,1004193,161170291.26
EXIDEIND,EQ,423.40,12543958,5386887005.80
EXPLEOSOL,EQ,809.30,27707,22609776.40
EXXARO,EQ,6.36,453738,2880400.31
FABTECH,EQ,149.07,200728,30134499.73
FACT,EQ,817.00,108132,89068469.15
FAZE3Q,EQ,538.50,3910,2112877.90
FCSSOFT,EQ,1.50,1531986,2322251.08
FDC,EQ,407.45,86917,35694585.80
FEDFINA,EQ,151.10,950307,142804753.31
FEDDERSHOL,EQ,42.22,4646225,207477209.35
FEDERALBNK,EQ,357.25,6332047,2261716130.60
FMGOETZE,EQ,483.80,30138,14585537.75
FERMENTA,EQ,456.45,83952,37643238.65
FIBERWEB,EQ,30.04,7207,217124.82
FIEMIND,EQ,2330.10,26431,61855304.40
FILATEX,EQ,72.89,2193176,160873737.91
FINEORG,EQ,4790.50,6172,29626020.50
FCL,EQ,40.74,15700619,640266025.50
FINKURVE,EQ,60.94,55077,3373731.45
FINOPB,EQ,163.05,520726,84768671.03
FINCABLES,EQ,973.10,199112,195478485.40
FINPIPE,EQ,162.65,211158,34394131.23
FSL,EQ,263.06,2915553,778982437.86
FISCHER,EQ,36.87,2482984,93026384.71
FIVESTAR,EQ,561.30,4133384,2314935940.85
FLAIR,EQ,254.65,32807,8378125.60
FOODSIN,EQ,55.31,97590,5360337.03
FORCEMOT,EQ,17197.00,81943,1414779614.00
FORTIS,EQ,945.45,793673,747790357.45
FOSECOIND,EQ,4975.50,915,4572188.00
FRACTAL,EQ,792.10,257726,206478774.75
FRONTSP,EQ,1354.60,7970,10841030.40
NYKAA,EQ,329.60,6844872,2258906415.80
UTLSOLAR,EQ,382.55,134050,51532949.35
FUSION,EQ,210.21,661791,140362619.56
GMBREW,EQ,892.40,29670,26538260.85
GRINFRA,EQ,868.20,8134,7082030.00
GABRIEL,EQ,1407.80,285793,403684690.50
GATECH,EQ,0.48,2942198,1437751.52
GATECHDVR,EQ,0.44,344688,150763.35
GAIL,EQ,175.15,17050693,2990662030.88
GALAPREC,EQ,1099.60,45301,50702865.70
GALAXYSURF,EQ,1958.90,5348,10491720.10
GALLANTT,EQ,574.60,148161,83870294.25
GANDHAR,EQ,237.93,9767141,2374086940.44
GANDHITUBE,EQ,873.35,3863,3401023.90
GANESHBE,EQ,124.93,11433563,1386683527.96
GANESHCP,EQ,168.96,42835,7256032.69
GANESHHOU,EQ,772.05,115096,91533436.00
GANECOS,EQ,1184.35,62764,75242480.05
GANGESSECU,EQ,117.69,359,42257.08
GRSE,EQ,2610.70,332253,868496391.90
GARUDA,EQ,170.98,154814,26500347.44
GRWRHITECH,EQ,7120.50,38003,270253193.00
GARFIBRES,EQ,737.35,31795,23589919.60
GATEWAY,EQ,58.46,566818,33077674.60
GAYAHWS,EQ,1.91,150790,287746.32
GVPIL,EQ,746.40,157121,118222707.10
GVT&D,EQ,4124.00,1721105,6999114200.10
GEEKAYWIRE,EQ,23.56,55936,1331645.47
GEMAROMA,EQ,183.32,80272,14930385.45
GICRE,EQ,357.70,465533,167583002.80
GENCON,EQ,39.35,235918,9411428.18
GENESYS,EQ,286.35,359100,104256041.50
GENUSPAPER,EQ,12.23,102862,1265318.51
GENUSPOWER,EQ,313.15,1750686,552178509.70
GEOJITFSL,EQ,72.89,307134,22658011.24
GFLLIMITED,EQ,46.80,28551,1338342.19
GHCL,EQ,433.90,67712,29546755.40
GHCLTEXTIL,EQ,114.23,534819,61677182.82
GICHSGFIN,EQ,147.60,54188,7973711.90
GILLANDERS,EQ,88.25,940,83069.16
GILLETTE,EQ,7790.00,18349,144527219.00
GKENERGY,EQ,134.36,256447,34879396.48
GKWLIMITED,EQ,1625.80,38,61625.70
GLAND,EQ,2428.30,142915,347841278.80
GLAXO,EQ,2632.60,101759,265573827.60
GLENMARK,EQ,2184.60,490034,1073944915.60
GLOBAL,EQ,104.99,37978,3971509.99
MEDANTA,EQ,1401.30,171258,240265540.80
GSLSU,EQ,28.14,319738,9358884.39
GLOBALVECT,EQ,166.98,197741,34101583.27
GLOBECIVIL,EQ,40.21,25348,1020200.33
GLOBE,EQ,2.15,111182,239391.85
GICL,EQ,16.26,134095,2188975.82
GLOBUSSPR,EQ,874.25,85486,75434752.60
GLOSTERLTD,EQ,684.00,2630,1794016.15
GMMPFAUDLR,EQ,805.80,62551,50787830.60
GMRAIRPORT,EQ,107.96,10535537,1138051843.82
GMRP&UI,EQ,96.50,360357,34833982.59
GNA,EQ,510.95,194466,99426386.50
EBGNG,EQ,577.30,381368,218817208.40
GODIGIT,EQ,245.65,919610,227965530.40
GOCOLORS,EQ,313.65,251457,79555368.15
GOACARBON,EQ,372.35,8542,3208290.90
GOCLCORP,EQ,388.15,37615,14690509.75
GODAVARIB,EQ,269.65,57392,15584254.80
GPIL,EQ,245.50,1876861,456635833.70
GODFRYPHLP,EQ,2031.30,2724128,5613497000.90
GODREJAGRO,EQ,577.10,196782,113164420.40
GODREJCP,EQ,1066.90,407368,436849017.60
GODREJIND,EQ,1309.20,142477,189573264.70
GODREJPROP,EQ,2136.60,929586,1970371824.60
GOKEX,EQ,813.40,227930,185467160.65
GOKULAGRO,EQ,210.79,165078,35032489.87
GOKUL,EQ,38.87,155786,6170004.70
GOLDIAM,EQ,358.70,789460,283144250.60
GOODLUCK,EQ,1525.80,91180,140082479.20
GOODYEAR,EQ,816.45,7549,6172825.15
GOPAL,EQ,262.35,115554,30365716.15
GOYALALUM,EQ,6.56,49456,322605.53
GPTHEALTH,EQ,167.32,357866,59742512.16
GPTINFRA,EQ,122.44,224484,27303025.58
GRANDOAK,EQ,37.22,24129,927141.56
GRANULES,EQ,845.40,705470,593792455.55
GRAPHITE,EQ,648.55,640164,415781424.45
GRASIM,EQ,3116.20,388153,1208774856.20
GRAUWEIL,EQ,73.54,108180,8003824.86
GRAVISSHO,EQ,29.15,500,14575.30
GRAVITA,EQ,1638.50,797535,1333034773.00
GREAVESCOT,EQ,238.68,780658,187887917.66
GREENLAM,EQ,253.10,47106,11893877.50
GREENPANEL,EQ,191.20,84483,16165058.60
GREENPLY,EQ,282.30,201397,57721199.75
GCSL,EQ,519.60,309121,163186142.50
GRINDWELL,EQ,2043.30,32538,65803524.10
GRMOVER,EQ,89.57,213013,19155761.63
CEMNTGROWW,EQ,15.36,167039,2580991.85
GROWWCAPM,EQ,11.09,280558,3113373.88
GROWWCHEM,EQ,29.99,31382,943195.91
GROWWDEFNC,EQ,92.42,379653,35107714.56
GROWWEV,EQ,31.80,181726,5780277.89
GROWWGOLD,EQ,13.80,944151,13060615.42
GROWWHOSPI,EQ,54.29,309559,16764148.95
GROWWLIQID,EQ,110.09,327431,36047779.87
GROWWLOVOL,EQ,10.46,17298,181797.03
GROWWMC150,EQ,229.03,294,67897.45
GROWWMETAL,EQ,11.79,223415,2644925.03
GROWWMOM50,EQ,10.44,375438,3937762.08
GROWWN200,EQ,11.31,887539,10009793.41
GROWWNET,EQ,10.02,312466,3119629.15
GROWWNIFTY,EQ,9.69,415758,4033702.08
GROWWNXT50,EQ,72.62,2734,198362.92
GROWWPOWER,EQ,11.46,7466096,85716990.79
GROWWPSE,EQ,98.13,8077,801191.60
GROWWPSUBK,EQ,83.32,2507,209074.96
GROWWRAIL,EQ,28.68,454146,13061703.51
GROWWRLTY,EQ,10.32,365513,3755135.49
GROWWSC250,EQ,10.24,59084,605740.89
GROWWSLVR,EQ,21.15,1668092,35406351.32
PVTBKGROWW,EQ,27.42,7804,214487.72
SMALLGROWW,EQ,46.80,4283,200109.25
GRPLTD,EQ,1999.90,2093,4195393.10
GSPCROP,EQ,546.40,272168,149310740.80
GSS,EQ,11.96,12306,146820.79
GTLINFRA,EQ,1.20,12606850,15268681.47
GTL,EQ,7.24,172058,1256247.96
GTPL,EQ,60.77,5812,352353.10
GUFICBIO,EQ,387.75,67785,25967759.40
GIPCL,EQ,161.68,144735,23423869.18
GNFC,EQ,511.75,204449,104704249.15
GSFC,EQ,159.59,365414,58673277.78
GUJAPOLLO,EQ,351.90,4167,1476532.05
GUJALKALI,EQ,699.95,192744,132841089.95
GAEL,EQ,156.46,1016858,158632902.23
GUJENERGY,EQ,268.30,1229853,330442946.90
FLUOROCHEM,EQ,4487.50,128231,575487161.90
GKSL,EQ,127.00,51827,6585191.47
GMDCLTD,EQ,553.80,375052,208879655.80
GNRL,EQ,91.39,34223,3117324.52
GPPL,EQ,148.33,575157,85405312.16
GUJRAFFIA,EQ,39.50,796,31669.20
GUJTHEM,EQ,355.90,21278,7597189.05
GULFOILLUB,EQ,1035.60,47730,49926004.80
GULPOLY,EQ,189.09,381057,73425291.98
GVPTECH,EQ,6.87,34191,236840.27
GYFTR,EQ,145.38,30644,4556674.12
HBESD,EQ,75.50,1284,95704.75
HGINFRA,EQ,536.15,24564,13176229.85
HALDER,EQ,229.84,28032,6573599.89
HALEOSLABS,EQ,1535.40,217,334208.50
HGM,EQ,50.38,9938,524877.15
HAPPSTMNDS,EQ,383.40,3467013,1352807146.15
HAPPYFORGE,EQ,1614.60,134650,215479988.30
HARDWYN,EQ,11.49,4052616,46932134.55
HARIOMPIPE,EQ,387.25,77733,30265292.40
HARRMALAYA,EQ,208.99,8419,1783300.22
HARSHA,EQ,404.45,93025,37514101.50
HATHWAY,EQ,10.81,748621,8099444.65
HATSUN,EQ,868.25,29398,25554674.35
HAVELLS,EQ,1227.10,658217,808901203.00
HAWKINCOOK,EQ,8765.50,3422,30241518.00
HBLENGINE,EQ,694.95,613117,428956080.35
HCL-INSYS,EQ,11.46,88260,1013951.16
HCLTECH,EQ,1318.60,5187064,6877299151.20
HDBFS,EQ,682.50,255374,174007680.45
HDFCAMC,EQ,2531.20,544077,1376568702.50
HDFCBANK,EQ,735.40,33886037,24956102852.90
HDFCGOLD,EQ,120.78,1956514,236573384.17
HDFCLIFE,EQ,558.75,1829401,1017985647.20
HDFCBSE500,EQ,37.20,1212571,45115152.91
HDFCGROWTH,EQ,119.27,87979,10499438.41
HDFCLIQUID,EQ,1071.19,15475,16575540.45
HDFCLOWVOL,EQ,20.82,5402,112541.24
HDFCMID150,EQ,23.27,291020,6763420.83
HDFCMOMENT,EQ,30.28,200545,6076709.49
HDFCNEXT50,EQ,73.58,225403,16613130.91
HDFCNIF100,EQ,25.82,41717,1079755.68
HDFCNIFBAN,EQ,58.43,74669,4368230.23
HDFCNIFIT,EQ,32.55,662885,21547496.89
HDFCNIFTY,EQ,270.51,229823,62210593.56
HDFCPVTBAN,EQ,27.77,218637,6087354.76
HDFCQUAL,EQ,58.04,21655,1259715.13
HDFCSENSEX,EQ,86.93,77726,6762982.35
HDFCSILVER,EQ,206.08,3831708,793029091.37
HDFCSML250,EQ,179.06,2251744,403053432.70
HDFCVALUE,EQ,125.75,1774,222359.34
HDFCPSUBK,EQ,83.97,118517,9959202.98
HEADSUP,EQ,6.70,22083,148702.09
HEALTHX,EQ,305.65,3171,975986.90
HCG,EQ,679.35,94231,64059382.70
HECPROJECT,EQ,136.43,13909,1906641.66
HEG,EQ,651.05,1444725,943732227.15
HEIDELBERG,EQ,156.85,35589,5600048.43
HEMIPROP,EQ,133.97,213248,28832461.36
HERANBA,EQ,175.45,26047,4595006.16
HERITGFOOD,EQ,323.30,132569,43157148.90
HEROMOTOCO,EQ,5154.30,633759,3263141385.70
HESTERBIO,EQ,2520.40,10895,27594986.90
HEXATRADEX,EQ,158.88,4939,784210.91
HEXT,EQ,593.15,9864399,5923780733.10
HFCL,EQ,188.39,42541118,7926440947.14
HITECH,EQ,84.93,220036,18786342.21
HILINFRA,EQ,47.32,67477,3198072.32
HIKAL,EQ,216.99,121539,26529158.22
HSCL,EQ,749.65,11559706,8744059318.30
HIMATSEIDE,EQ,79.54,347632,27858246.10
HIRECT,EQ,1311.50,85923,111280768.10
HINDALCO,EQ,936.40,3835947,3602627529.45
HINDCON,EQ,21.80,61197,1318200.70
HPIL,EQ,121.48,433,52885.14
HGS,EQ,421.00,19266,8175607.65
HAL,EQ,4600.10,684639,3131494447.50
HINDCOMPOS,EQ,426.65,4867,2056765.25
HCC,EQ,21.08,14281095,302979655.03
HINDCOPPER,EQ,473.15,2318453,1102096694.80
HNDFDS,EQ,574.25,44891,25959533.55
HMVL,EQ,93.52,248858,23089734.98
HINDOILEXP,EQ,157.08,235380,37068115.64
HINDPETRO,EQ,400.05,5800724,2304115831.45
HINDUNILVR,EQ,2022.70,9947304,20625212241.70
HINDZINC,EQ,526.90,2197571,1157154792.40
HINDWAREAP,EQ,217.00,107093,23633435.95
HISARMETAL,EQ,149.42,450,66180.07
POWERINDIA,EQ,31130.00,197897,6110179290.00
HLEGLAS,EQ,419.95,138178,58110716.10
HLVLTD,EQ,7.26,209486,1526094.57
HMAAGRO,EQ,21.22,229637,4876510.95
HOMEFIRST,EQ,1181.00,381565,454546744.40
HONASA,EQ,452.10,694595,311665180.20
HONDAPOWER,EQ,2090.80,1676,3521167.70
HONAUT,EQ,37510.00,861,32267650.00
HPAL,EQ,32.51,42555,1405691.00
HPL,EQ,334.25,46741,15660929.95
HSBCGOLD,EQ,122.83,1696,208875.12
HUDCO,EQ,194.45,4480058,887088011.47
HTMEDIA,EQ,24.88,78669,1933269.39
HUBTOWN,EQ,189.62,845958,162109822.03
HUHTAMAKI,EQ,298.51,7465153,2101446078.06
HYUNDAI,EQ,2001.90,576278,1151753296.60
IGPL,EQ,463.00,22337,10393584.70
ICEMAKE,EQ,855.80,30228,25964892.15
ICICIBANK,EQ,1430.80,19486209,27890707962.20
ICICIGI,EQ,1683.80,500147,842373602.00
LOWVOLIETF,EQ,22.40,6057531,135486160.10
ICICIPRULI,EQ,510.10,735983,375230565.25
MIDSELIETF,EQ,19.50,227907,4443795.11
NIF100IETF,EQ,27.85,98778,2754680.16
NIFTYIETF,EQ,272.28,583156,158760806.16
SENSEXIETF,EQ,882.49,5196,4585928.23
ICICIAMC,EQ,3113.70,133946,417523518.60
GOLDIETF,EQ,120.99,2955343,358084256.91
NV20IETF,EQ,13.56,333993,4532457.40
ICICIB22,EQ,114.70,158895,18236268.24
CASHIETF,EQ,1072.75,371577,398611764.99
EVIETF,EQ,32.04,145508,4657119.37
GSEC10IETF,EQ,264.00,605,159909.26
BSE500IETF,EQ,39.06,60094,2348827.20
GSEC5IETF,EQ,65.66,3897,256817.05
ALPL30IETF,EQ,27.97,3394192,94681434.63
AUTOIETF,EQ,28.80,783816,22526243.86
PVTBANIETF,EQ,27.54,3512754,96916155.40
COMMOIETF,EQ,98.87,46025,4556567.41
CONSUMIETF,EQ,123.27,443588,54561031.24
FMCGIETF,EQ,52.43,2320475,122253821.68
INFRAIETF,EQ,95.17,61085,5818998.90
LIQUIDIETF,EQ,999.99,1217200,1217199623.90
MIDCAPIETF,EQ,23.79,681269,16191610.96
MOM30IETF,EQ,30.57,500064,15296851.19
NEXT50IETF,EQ,76.08,588924,44851468.33
HEALTHIETF,EQ,169.13,67681,11446463.37
QUAL30IETF,EQ,21.19,70301,1491701.63
SILVERIETF,EQ,215.28,2953720,638692017.61
ITIETF,EQ,33.78,4309728,145720365.70
BANKIETF,EQ,58.29,271940,15901287.84
METALIETF,EQ,12.46,5227420,65279219.80
OILIETF,EQ,11.24,1292116,14518228.02
PSUBNKIETF,EQ,84.19,63197,5329493.69
SMALLIETF,EQ,17.81,65967,1173989.68
TOP15IETF,EQ,9.82,44013,433392.83
VAL30IETF,EQ,15.24,168843,2577726.47
FINIETF,EQ,32.43,224995,7307178.22
ICRA,EQ,4712.50,31252,147563074.00
IDBI,EQ,85.37,17708455,1523405698.96
IDFCFIRSTB,EQ,85.75,51450994,4420763369.98
IFBIND,EQ,1312.60,43508,57716467.60
IFCI,EQ,68.52,8957686,618094269.97
IFGLEXPOR,EQ,195.44,65042,12773181.43
IGARASHI,EQ,447.05,33453,15012453.75
IIFLCAPS,EQ,336.30,446244,150186248.55
IIFL,EQ,582.35,2903322,1701722914.55
IKIO,EQ,207.53,259108,53673004.71
IVC,EQ,8.22,104764,861229.19
IMAGICAA,EQ,46.29,409842,18970960.53
INCREDIBLE,EQ,33.44,7262,241736.80
IMPAL,EQ,1114.60,1742,1940272.10
INDSWFTLAB,EQ,236.31,392048,93148612.80
INDTERRAIN,EQ,28.30,26575,752516.49
INDBANK,EQ,32.60,39320,1284584.02
BAJAJINDEF,EQ,229.20,11890,2724918.85
INDGN,EQ,508.50,113363,57745129.55
INDIAGLYCO,EQ,1147.90,91742,106560884.85
INDNIPPON,EQ,1163.10,51746,60002006.80
IPL,EQ,151.11,119105,17961171.53
INDIASHLTR,EQ,728.50,88313,64068149.35
ITDC,EQ,717.35,276556,200691285.60
INDIAMART,EQ,1743.00,97059,169878517.20
INDIANB,EQ,834.25,1432863,1196402814.90
INDIANCARD,EQ,223.04,6634,1479067.72
IEX,EQ,132.11,16857892,2200819257.82
INDIANHUME,EQ,375.00,23930,9038249.45
IMFA,EQ,1344.60,99997,134878566.80
IOC,EQ,141.28,5767618,817206347.39
IOB,EQ,33.84,1513331,51293837.49
IRCTC,EQ,485.95,992713,484852658.90
IRFC,EQ,87.15,6530263,572869824.72
IREDA,EQ,120.49,3844449,462057395.72
IWP,EQ,32.98,1574,51979.19
INDIGOPNTS,EQ,1066.60,39044,41842155.10
INDIQUBE,EQ,177.52,16945,3010041.11
INDOBORAX,EQ,395.55,218789,86046092.00
ICIL,EQ,410.75,421352,172355207.65
INDOFARM,EQ,152.11,68002,10403598.45
INDORAMA,EQ,49.42,86995,4322162.12
INDOTHAI,EQ,220.51,7806337,1724789153.59
INDOUS,EQ,84.10,16413,1396096.49
NIPPOBATRY,EQ,329.40,1203,393972.25
INDOCO,EQ,228.05,5050021,1246031107.51
IGCL,EQ,73.03,283608,20749210.98
WAAREEINDO,EQ,318.90,319832,102593127.40
INDOSTAR,EQ,269.75,105013,28293148.30
IGL,EQ,150.70,1107118,167501898.78
INDRAMEDCO,EQ,369.30,83044,30617744.00
INDUSTOWER,EQ,381.60,4530171,1745886821.90
INDUSINDBK,EQ,991.95,1643112,1635732246.50
INDPRUD,EQ,6500.00,342,2224187.00
IITL,EQ,131.33,91965,12176570.31
NAUKRI,EQ,1236.15,3902008,4822946414.05
INFOBEAN,EQ,168.13,4835653,812523314.27
INFOMEDIA,EQ,5.42,13500,73640.57
INFY,EQ,1105.70,28100895,31151507286.70
INGERRAND,EQ,4255.00,5287,22715046.70
INNOVACAP,EQ,957.25,15737,15126356.40
INNOVANA,EQ,335.90,1221,416327.50
INNOVISION,EQ,283.25,8961,2538963.50
INOXGREEN,EQ,194.68,1521184,298742731.66
INOXINDIA,EQ,1896.10,144649,278528422.80
INOXWIND,EQ,75.94,7493286,575348950.38
INSECTICID,EQ,629.45,20200,12613318.15
INA,EQ,110.94,359075,39933695.41
INTELLECT,EQ,724.25,1113030,822271566.60
INTENTECH,EQ,87.71,12087,1072712.04
INTERARCH,EQ,1816.70,17924,32596729.20
INDIGO,EQ,5270.50,512549,2694356884.50
INTLCONV,EQ,74.78,28594,2148154.08
IGIL,EQ,328.75,292537,96619342.15
ISFT,EQ,78.88,15456,1219532.77
INVENTURE,EQ,0.92,743953,687301.57
IKS,EQ,1819.60,68747,125734707.00
IVZINGOLD,EQ,122.20,12069,1481822.85
IVZINNIFTY,EQ,2754.23,1464,4030798.56
IOLCP,EQ,147.15,992986,147702017.82
IONEXCHANG,EQ,418.75,269288,113298504.40
IPCALAB,EQ,1789.00,238234,421422686.60
IRB,EQ,19.45,4808149,93589188.38
IRCON,EQ,124.52,690727,86451044.22
IRISDOREME,EQ,48.32,505246,24694751.41
IRIS,EQ,237.90,21402,5124473.85
IRMENERGY,EQ,255.95,32215,8282469.60
ISGEC,EQ,845.70,10096,8587865.45
ISHANCH,EQ,51.58,7759,401992.16
ITCHOTELS,EQ,161.01,2460534,398366704.31
ITC,EQ,284.65,14843878,4230575780.05
ITI,EQ,273.40,97156,26644860.65
IVALUE,EQ,284.45,181576,51901133.75
IZMO,EQ,1095.90,148469,167362623.30
J&KBANK,EQ,177.30,3784227,668936965.31
JGCHEM,EQ,506.95,257368,132073768.10
JAGRAN,EQ,62.17,194379,12085648.07
JAGSNPHARM,EQ,224.06,39188,8826468.27
JAICORPLTD,EQ,100.37,185946,18786414.49
JISLDVREQS,EQ,22.00,38672,845145.99
JISLJALEQS,EQ,30.07,1283531,38830411.36
JAINREC,EQ,337.95,712395,239332327.80
JPPOWER,EQ,16.92,27062571,459907799.92
JAMNAAUTO,EQ,131.90,771168,102591662.76
JSFB,EQ,531.10,410878,219805088.50
JARO,EQ,485.15,185909,90211476.20
JASH,EQ,507.50,59175,30069536.15
JAYBARMARU,EQ,161.05,594143,97272618.08
JAYAGROGN,EQ,230.10,25991,6027507.24
JAYNECOIND,EQ,88.36,5700491,503458583.95
JAYKAY,EQ,161.65,140212,22753099.42
JAYSREETEA,EQ,80.95,9606,777948.62
JBMA,EQ,659.05,132304,87776616.80
JSLL,EQ,564.45,581139,326814317.35
JETFREIGHT,EQ,23.88,115516,2717218.62
JHS,EQ,7.57,27440,206007.26
RETAIL,EQ,16.79,1622,27334.41
JPOLYINVST,EQ,1030.60,4015,4156233.00
JINDRILL,EQ,583.90,75406,44352755.95
JINDALPHOT,EQ,1057.10,3351,3594952.70
JINDALPOLY,EQ,630.10,13576,8621189.30
JINDALSAW,EQ,257.15,1295088,327165316.95
JSL,EQ,724.30,585587,424079347.45
JINDALSTEL,EQ,1054.40,957009,1010678740.00
JINDWORLD,EQ,39.03,14744968,575337772.50
JIOFIN,EQ,237.08,11263195,2672724599.46
JITFINFRA,EQ,340.75,29369,10090571.40
JKCEMENT,EQ,5642.50,57370,325827385.00
JKLAKSHMI,EQ,562.95,154550,87627025.60
JKPAPER,EQ,394.70,2674590,1093753605.00
JKTYRE,EQ,400.80,479410,191748652.95
JKIL,EQ,480.95,40237,19417138.30
JMFINANCIL,EQ,122.70,857879,105606457.24
JNKINDIA,EQ,466.55,114869,53723452.75
COCKERILL,EQ,8759.50,3453,30330035.00
JSWCEMENT,EQ,134.22,554961,74501592.77
JSWDULUX,EQ,2929.20,4714,13808789.10
JSWENERGY,EQ,544.25,1974548,1074080100.25
JSWHL,EQ,10981.00,1506,16605336.00
JSWINFRA,EQ,318.20,1676626,536858031.60
JSWSTEEL,EQ,1246.90,1515691,1893752636.30
JTEKTINDIA,EQ,135.17,219730,29522702.99
JTLIND,EQ,71.73,600862,43323851.64
JUBLCPL,EQ,1811.50,4235,7747811.60
JUBLFOOD,EQ,432.20,2680041,1155284647.05
JUBLINGREA,EQ,726.35,236936,173779473.55
JUBLPHARMA,EQ,963.45,126852,122420260.30
JMA,EQ,87.02,5417,470744.80
JUNIPER,EQ,194.95,37624,7371339.19
JLHL,EQ,328.30,337443,111243674.50
JWL,EQ,245.65,288344,71098662.90
JUSTDIAL,EQ,728.30,397329,288577155.55
JYOTHYLAB,EQ,203.72,612862,125363727.39
JYOTICNC,EQ,806.45,479307,387424199.00
JYOTISTRUC,EQ,10.74,1590700,17259977.89
KMSUGAR,EQ,28.25,89569,2534812.10
KPEL,EQ,311.45,188566,58991340.55
